id,text,foot_notes
1554,ߞߋ߲ߛߐ߲ ߠߎ߬ ߞߊ߲߫ ߞߏ߫ ߟߎ߯ߕߌ߫ ߸ ߒ߬ߠߎ߬ ߦߴߌ ߡߊ߰ߙߌ ߟߊ߫ ߞߋߟߊ ߟߎ߫ ߟߋ߬ ߘߌ߫ ، ߏ߬ ߘߐ߫ ߊ߬ߟߎ߬ ߕߍߣߊ߬ ߛߋ߫ ߟߴߌ ߡߊ߬ ߝߋߎ߫ ، ߌ ߦߋ߫ ߓߐ߫ ߌ ߘߏ߲߬ߞߏ ߟߎ߬ ߘߌ߫ ߛߎ ߕߐ߬ ߞߎߘߎ߲ ߘߐ߫ ، ߡߐ߰ ߛߌ߫ ߞߊߣߵߊ߬ ߞߐߝߍߣߍ߲߫ ߊߟߎ߫ ߘߐ߫ ߘߋ߬ ߸ ߝߏ߫ ߌ ߡߏ߬ߛߏ ، ߓߊߏ߬ ߊ߬ߟߎ߬ ߟߊ߫ ߞߏ߫ ߛߐ߬ߘߐ߲߬ߕߊ ߢߐ߲߰ ߠߋ߬ ߞߍߕߐ߫ ߏ ߛߐ߬ߘߐ߲߬ ߠߊ߫ ، ߊ߬ߟߎ߬ ߟߊ߫ ߛߘߊߒߡߊߕߎߡߣߊ ߟߋ߬ ߦߟߍߦߟߍ ߘߌ߫ ( ߖߍߡߎߙߍ߲ ߠߊ߫ ، ߘߓߌ߬ ) ߦߟߍߦߟߍ ߘߏ߲߬ ߡߊߣߊ߫ ߛߎ߬ߘߎ߲߬ߧߊ߫ ߓߊ߬؟.,
1555,ߊ߲ ߠߊ߫ ߖߊ߬ߡߊߙߌ ߣߊ߬ߣߍ߲ ߸ ߊ߲ ߞߵߊ߬ߟߎ߬ ߟߊ߫ ߛߏ ߞߎ߲߬ߡߊ߬ߟߊ ߞߍ߫ ߊ߬ ߞߘߐߟߊ ߘߌ߫ ߸ ߊ߬ ߣߴߊ߲ ߞߊ߬ ߓߍ߬ߙߍ ߟߊߓߐߙߐ߲ߘߐ߫ ߊ߬ߟߎ߫ ߞߊ߲߬ ߸ ߣߊߟߌ߬ߡߎ߲߫ ߣߊ߰ߘߌ߬ߝߘߊ ߕߎ߲߰ߣߍ߲߫ ߢߐ߲߰ߠߊ ߘߌ߫.,
1556,ߏ߬ ߓߍ߯ ߕߐ߰ߡߊ߬ߛߙߋ߬ߣߍ߲߬ ߞߘߐ ߟߵߌ ߡߊ߰ߙߌ ߓߘߊ ߸ ߏ߬ ߘߏ߲߬ ߦߙߐ߫ ߡߊ߲߫ ߖߊ߲߬ ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߬ ߟߊ߫.,
1557,ߊ߲ ߞߊ߬ ߡߊߘߌߦߊ߲ߞߊ ߟߎ߬ ߓߊߘߋ߲߫ ߛߊ߬ߦߌ߬ߓߎ߫ ߗߋ߫ ߊ߬ߟߎ߫ ߡߊ߬ ، ߏ߬ ߞߊ߲߫ ߊ߬ߟߎ߫ ߡߊ߬ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߊߟߎ߯ ߊߟߊ߫ ߓߊ߬ߕߏ߫ ߘߋ߬ ߸ ߡߊ߰ߙߌ߬ ߜߘߍ߫ ߕߍ߫ ߊߟߎ߫ ߟߊ߫ ߏ߬ ߟߋ ߞߐ߫ ، ߊߟߎ߫ ߞߊߣߊ߬ ߛߎߡߊ߲ߟߊ߲ ߣߌ߫ ߖߊ߭ ߟߊߘߛߏ߫ ߘߋ߬ ߸ ߒߠߋ ߘߏ߲߬ ߢߊ߯ ߊߟߎ߫ ߟߊ߫ ߤߙߊ߫ ߘߐ߫ ߛߊ߫ ߸ ߓߊ߬ߙߌ߬ ߒ ߛߌߟߊ߲ߣߍ߲߫ ߊߟߎ߫ ߘߌ߫ ߖߊ߲߰ߞߕߊ ߟߊ߫ ߟߏ߲߫ ߠߋ߬ ߘߐ߫ ߸ ߡߍ߲ ߞߍߕߐ߫ ߊߟߎ߫ ߟߊߝߏ߬ ߟߊ߫ ߔߘߋߞߎ߬.,
1558,ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߫ ߛߎߡߊ߲ߟߊ߲ ߣߌ߫ ߖߊ߭ ߟߝߊ߫ ߕߋߟߋ߲ ߠߋ߬ ߟߊ߫ ، ߊߟߎ߫ ߞߊߣߊ߬ ߡߐ߱ ߟߎ߬ ߟߊߓߐ߬ߣߐ߫ ߊ߬ߟߎ߬ ߓߟߏߝߋ߲ ߠߎ߬ ߘߐ߫ ߸ ߊߟߎ߫ ߘߏ߲߬ ߞߊߣߊ߬ ߖߊߛߟߌ ߞߍ߫ ߘߎ߱ ߞߊ߲߬ ߞߊ߬ ߞߍ߫ ߕߌߢߍߟߌߟߊ ߟߎ߬ ߘߌ߫.,
1559,ߊߟߊ߫ ߟߊ߫ ߤߊ߬ߙߌ߬ߖߍ߰ ߕߏߕߊ ߟߋ߬ ߘߌߡߊ߲߫ ߊߟߎ߫ ߟߊ߫ ߸ ߣߴߊ߬ ߕߘߍ߬ ߘߴߊߟߎ߫ ߦߋ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߓߊ߯ ߟߎ߫ ߘߌ߫ ، ߒߠߋ ߘߏ߲߬ ߕߴߊߟߎ߫ ߕߊ߲߬ߞߊ߬ߓߊ߯ ߘߌ߫ ߘߋ߬.,
1560,ߊ߬ߟߎ߬ ߞߊ߲߫ ߞߏ߫ ߌߟߋ߬ ߛߊ߬ߦߌ߬ߓߎ߫ ߸ ߦߊ߯ߟߊ߫ ߌ ߟߊ߫ ߛߊߟߌ ߟߵߌ ߖߡߊ߬ߙߌ߬ ߟߊ߫ ߓߊ߬ ߞߏ߫ ߒ߬ߠߎ߬ ߦߋ߫ ߒ߬ ߝߊ߬ ߟߎ߬ ߟߊ߫ ߝߋ߲߫ ߓߊ߬ߕߏ߬ߕߊ ߟߎ߬ ߕߏ߫ ߦߋ߲߬ ߸ ߥߟߊ߫ ߞߏ߫ ߊ߲ ߞߊߣߊ߬ ߒ߬ ߛߊ߬ߥߏ ߞߍ߫ ߒ߬ ߠߊ߫ ߣߊ߲߬ߝߟߏ ߟߎ߬ ߘߐ߫؟ ( ߒ߬ߓߊ߬ ߌߟߋ ߌ ߘߌߦߊ߫ ߸ ߌ ߢߊ߲߭ ߦߋ߫ ߓߊ߲߬ߘߊ߲ ߠߊ߫)߹ ߌ ߦߋ߫ ߡߎ߬ߢߎ߲߬ߓߊ߯ ߤߊ߲ߞߟߌߡߊ߫ ߘߌ߫ ߞߊ߬ߣߌ߲߫߹.,
1561,ߊ߬ ߞߊ߲߫߫ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߐ߲߬ߤߐ߲߫ ߣߴߊ߬ ߕߘߍ߬ ߘߊ߫ ߞߏ߫ ߒߠߋ ߦߋ߫ ߔߊߞߌ ߟߋ߫ ߞߊ߲߬ ߞߊ߬ ߝߘߊ߫ ߒ ߡߊ߰ߙߌ ߟߊ߫ ߸ ߊ߬ ߘߏ߲߬ ߓߘߊ߫ ߒߠߋ ߛߐ߫ ߊ߬ ߟߊ߫ ߤߊ߬ߙߌ߬ߖߍ߰ ߢߌߡߊ ߘߏ߫ ߟߊ߫ ߸ ߒߠߋ ߘߏ߲߬ ߕߴߊ߬ ߝߍ߬ ߝߋߎ߫ ߞߵߊߟߎ߫ ߞߐߟߊߝߏ߫ ߞߏ ߘߏ߫ ߞߍ ߘߐ߫ ߸ ߒ ߣߐ߬ ߊߟߎ߫ ߝߊߕߊ߲ߕߌ߫ ߟߊ߫ ߡߍ߲ ߡߊ߬ ، ߒߠߋ ߞߏ߬ߣߌ߲߬ ߕߍ߫ ߝߏߦߌ߫ ߝߍ߬ ߝߏ߫ ߟߢߊ߬ߟߌ߫ ߸ ߝߊ߬ߣߌ߫ ߒ ߘߴߏ߬ ߟߊߣߐ߬ ، ߒ ߓߍ߲߬ߒ߬ߛߋ߲߬ߡߊ ߘߏ߲߬ ߕߍ߫ ߝߘߊ߫ ߟߊ߫ ߝߏߦߌ߬ ߟߊ߫ ߝߏ߫ ߊߟߊ߫ ، ߒ ߛߍ߲߬ߓߍ߬ߣߴߏ߬ ߟߋ ߟߊ߫ ߸ ߒ ߘߏ߲߬ ߦߋ߫ ߒ ߖߘߍ߬ ߟߊߛߊ߬ߦߌ߬ ߟߴߏ߬ ߟߋ ߡߊ߬.,
1562,ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߫ ߣߌ߫ ߒߠߋ ߟߊ߫ ߝߐߢߐ߲߯ߞߐ ߞߊߣߵߊߟߎ߫ ߟߐ߬ ߞߎ߲߬ߞߏ߬ ߘߐߕߍ߰ ߟߊ߫ ߘߋ߬ ߸ ߡߍ߲ ߘߴߊ߬ ߞߍ߫ ߞߏ߫ ߦߴߊߟߎ߫ ߛߐ߬ߘߐ߲߬ ߸ ߡߍ߲ ߢߐ߲߰ ߞߊ߬ ߣߎ߯ߤߎ߲߫ ߡߌ߬ߙߌ߲߬ߘߌ ߛߐ߬ߘߐ߲߬ ߸ ߥߟߊ߫ ߤߎ߯ߘߎ߫ ߡߌ߬ߙߌ߲߬ߘߌ ߸ ߤߊߡߊ߲ߕߍ߫ ߛ߫ߊ߯ߟߌߤߎ߫ ߡߌ߬ߙߌ߲߬ߘߌ ، ߟߎ߯ߕߌ߫ ߡߌ߬ߙߌ߲߬ߘߌ ߝߊ߲߭ ߡߊ߲߫ ߖߊ߲߬ ߊߟߎ߫ ߟߊ߫.,
1563,ߊߟߎ߫ ߦߋ߫ ߦߝߊ߬ ߢߌߣߌ߲ ߞߍ߫ ߊߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫ ߸ ߊ߬ ߣߴߊߟߎ߫ ߦߴߊߟߎ߫ ߖߘߍ߬ߟߊߛߊ߬ߦߌ߫ ߊ߬ ߡߊ߬ ، ߖߊ߯ߕߋ߬ ߸ ߒߠߋ ߡߊ߰ߙߌ ߦߋ߫ ߤߌߣߟߊ߫ ߘߌ߫ ߸ ߊ߬ ߦߋ߫ ߞߊ߬ߣߌ߲ ߘߐߘߌߦߊߓߊ߯ ߘߌ߫.,
1564,ߊ߬ߟߎ߬ ߞߊ߲߫ ߞߏ߫ ߌߟߋ߬ ߛߊ߬ߦߌ߬ߓߎ߫ ߸ ߊ߲ ߕߍ߫ ߛߌߦߊߡߊ߲߫ ߝߊ߰ߡߎ߲߬ ߠߴߌ ߟߊ߫ ߞߎߡߊ ߘߐ߫ ߸ ߊ߲ ߝߊ߲߭ ߦߴߌ ߦߋ߫ ߟߊ߫ ߖߐ߲ߝߐ߲ߓߊ߯ߕߐ ߟߋ߬ ߘߴߊ߲ ߕߍߡߊ߬ ، ߣߴߌ ߡߊ߬ߡߐ߮ ߟߎ߬ ߕߍ߫ ߸ ߊ߲ ߕߎ߲߬ ߘߴߌ ߞߙߎ߬ߟߊ߬ߓߏ߲߫ ، ߌߟߋ ߖߍ߬ߘߍ ߘߏ߲߬ ߕߍߣߊ߫ ߒ߬ߠߎ߫ ߓߊ߬ߟߌ߬ ߟߊ߫.,
1565,ߊ߬ ߞߵߊ߬ߟߎ߫ ߖߋ߬ߓߌ߬ ߸ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߌ߬ߦߏ߯ ߒߠߋ ߡߊ߬ߡߐ߮ ߟߎ߫ ߟߋ߬ ߜߟߌߡߊ߲߫ ߊߟߎ߫ ߡߊ߬ ߞߊ߬ ߕߊ߬ߡߌ߲߬ ߊߟߊ߫ ߟߊ߫ ߸ ߝߏ߫ ߊߟߎ߫ ߓߘߴߏ߬ ߟߊ߫ ߞߏ ߟߊߝߟߌ߬ ߊߟߎ߫ ߞߕߐ߫ ߔߊߣߊ߲ߎ߲߫؟ ߒ ߡߊ߰ߙߌ ߘߏ߲߬ ߣߵߊߟߎ߫ ߗߋߥߊߟߌ ߟߎ߬ ߟߊߝߏ߬ ߟߊ߫ ߟߋ߬ ߔߘߋߞߎ߬.,
1566,ߊ߬ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߫ ߓߊ߯ߙߊ ߞߍ߫ ߊߟߎ߫ ߕߊ߫ ߞߍߢߊ ߡߊ߬ ، ߒߠߋ ߝߣߊ߫ ߦߋ߫ ߓߊ߯ߙߟߊ߫ ߟߋ߬ ߘߌ߫ ( ߒ ߕߊ߫ ߞߍߢߊ ߡߊ߬) ، ߓߊ߬ߙߌ߬ ߛߋߚߋ߫ ߊߟߎ߫ ߓߍߣߵߊ߬ ߟߐ߲߫ ߸ ߖߊ߲߰ߞߕߊ ߣߊ߬ߕߐ߫ ߡߍ߲ ߡߊ߬ ߞߵߊ߬ ߟߊߝߍߦߊ߫ ߸ ߊ߬ ߣߌ߫ ߡߍ߲ ߦߋ߫ ߥߎߦߊ߫ ߝߐߟߊ ߘߌ߫ ، ߊߟߎ߫ ߘߏ߲߬ ߦߋ߫ ߡߊ߬ߞߐ߬ߣߐ߲߬ߠߌ߲ ߞߍ߫ ߖߐ߫ ، ߒߠߋ ߝߣߊ߫ ߡߊ߬ߞߐ߬ߣߐ߲߬ߠߌ߲߬ߠߊ ߘߏ߫ ߟߋ߬ ߘߌ߫ ߊߟߎ߫ ߝߍ߬.,
1567,ߊ߲ ߠߊ߫ ߖߊ߬ߡߊߙߌ ߣߊ߬ߣߍ߲ ߸ ߊ߲ ߞߊ߬ ߛߊ߬ߦߌ߬ߓߎ߫ ߣߴߊ߬ ߝߍ߬ ߡߐ߯ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߣߍ߲ ߠߎ߬ ߟߊߞߛߌ߫ ߒ߬ ߠߊ߫ ߤߌߣߊ ߟߊ߫ ߸ ߛߊ߬ߝߍ߬ ߞߊ߲߬ ߞߋߟߋ߲߫ ߞߊ߬ ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߫ ߡߌ߬ߘߊ߫ ، ߏ߬ ߞߍ ߸ ߊ߬ߟߎ߬ ߓߌߘߌ߲ߣߍ߲ ߞߊ߬ ߘߎ߬ߛߊ ߟߊߜߍ߫ ߊ߬ߟߎ߬ ߟߊ߫ ߟߎ ( ߟߎ߬ ) ߞߣߐ߫ ߛߊ߲ߞߌߘߊ߲߫.,
1568,ߞߵߊ߬ߟߎ߬ ߞߍ߫ ߞߎ߲߫ ߸ ߦߏ߫ ߊ߬ߟߎ߫ ߕߎ߲߬ ߕߴߦߋ߲߬ ߞߘߐ߬ߡߊ߲߫ ، ߞߏ߬ߞߏ߫ ߡߊߘߌߦߣߊߞߊ ߟߎ߫ ߟߋ߬ ߦߙߐߡߊߖߊ߲߬ߧߊ߬ ߘߊ߫ ߞߍ߬ ߸ ߦߏ߫ ߛߊ߬ߡߎߘߊ ߟߎ߬ ߦߌߟߡߊߖߊ߲߬ߧߊ߬ ߘߊ߫ ߢߊ ߡߍ߲؟.,
1569,ߖߊ߯ߕߋ߬ ߸ ߒ߬ߠߎ߫ ߟߋ߫ ߞߊ߬ ߡߎߛߊ߫ ߗߋ߫ ߒ߬ ߠߊ߫ ߡߊ߲߬ߕߊߣߌ߲ ߠߎ߬ ߣߌ߫ ߘߊ߬ߟߎ߬ ߘߐ߬ߜߍ ߘߌ߫.,
1570,ߞߵߊ߬ ߗߋ߫ ߝߋߙߊߥߎ߲߫ ߣߴߊ߬ ߟߊ߫ ߖߊ߬ߡߊ ߢߓߊ ߟߎ߫ ߡߊ߬ ، ߏ߬ ߟߎ߫ ߞߊ߬ ߝߋߙߊߥߎ߲߫ ߠߊ߫ ߖߊ߬ߡߊߙߌ ߟߊߓߊ߬ߕߏ߬ ، ߝߋߙߊߥߎ߲߫ ߠߊ߫ ߖߊ߬ߡߊߙߌ ߘߏ߲߬ ߕߎ߲߬ ߕߍ߫ ߞߊ߲ߘߊ߫ ߛߌߟߊ߫ ߞߊ߲߬.,
1571,‹ ߝߋߙߊߥߎ߲߫ › ߘߌߣߵߊ߬ ߡߌ߬ߙߌ߲߬ߘߌ ߢߍߡߌ߬ߘߊ߫ ߟߐ߬ߓߊ ߟߏ߲ ߸ ߞߊ߬ ߥߴߊ߬ߟߎ߬ ߘߌ߫ ߕߊ ߘߐ߫ ߸ ߦߏ߫ ߓߌߦߊ߲ ߠߎ߫ ߜߍ߲߬ߜߍ߲߬ ߠߊ߫ ߢߊ ߡߍ߲ ߞߊ߬ ߥߊ߫ ߟߊ߬ߡߌ߲߬ ߦߙߐ ، ߟߊ߬ߡߌ߲߬ ߦߙߐ߬ ߖߎ߯ ߘߏ߲߬ ߏ߬ ߘߌ߫ ߥߍ߫.,
1572,ߏ߬ ߟߎ߫ ߣߐ߬ߝߍ߬ߜߍ߲߫ ߘߊ߫ ߘߊ߲ߞߊ ߟߋ߬ ߟߊ߫ ( ߘߎߢߊ߫ ) ߢߌ߲߬ ߘߐ߫ ߸ ߊ߬ ߣߌ߫ ߟߐ߬ߓߊ ߟߏ߲ ߝߣߊ߫ ߘߐ߫ ߸ ߛߐߟߌߝߋ߲ ߏ߬ ߘߏ߲߬ ߖߎ߯ߡߊ߲߫ ߛߐߓߊ߯ߕߐ ߡߊ߬ ߞߟߋ߫.,
1573,ߢߌ߲߬ ߠߎ߬ ߦߋ߫ ߛߏ ߟߎ߫ ߖߊ߲߬ߖߏ߲ ߠߎ߬ ߘߏ߫ ߟߋ߬ ߘߌ߫ ، ߊ߲ ߧߴߏ߬ ߟߎ߫ ߟߋ߬ ߘߊ߲߬ߕߍ߰ ߟߴߌ ߦߋ߫ ߣߌ߲߬ ، ߏ߬ ߘߏ߫ ߟߎ߫ ߟߐ߬ߣߴߊ߬ ߢߊ ߡߊ߬ ߡߎߣߎ߲߬ ، ߘߏ߫ ߟߎ߫ ߞߊ߬ߣߍ߲߫ ߠߋ߬ ߞߵߊ߬ߟߎ߫ ߣߐ߭ ߘߐߝߌߘߊ߲߫ ߝߋߎ߫.,
1574,ߊ߲ ߘߏ߲߬ ߡߊ߫ ߓߊ߰ ߏ߬ ߟߎ߫ ߡߊ߬ ߘߋ߬ ߸ ߓߊ߬ߙߌ߬ ߏ߬ ߟߎ߫ ߟߋ߫ ߓߊ߰ ߘߴߊ߬ߟߎ߫ ߖߘߍ߬ ߡߊ߬ ، ߊ߬ߟߎ߫ ߕߘߍ߬ ߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߡߍ߲ ߠߎ߫ ߓߊ߬ߕߏ߬ ߟߊ߫ ߞߵߊߟߊ߫ ߕߏ߫ ߸ ߏ߬ ߟߎ߬ ߡߊ߫ ߝߏߦߌ߫ ߢߵߊ߬ߟߎ߫ ߡߊ߬ ߌ ߡߊ߰ߙߌ ߟߊ߫ ߖߊ߬ߡߊߙߌ ߣߊ߬ ߕߎߡߊ ߟߊ߫ ، ߏ߬ ߟߎ߫ ߝߊ߲߭ ߡߴߊ߬ߟߎ߬ ߖߘߌ߫ ߝߏߦߌ߬ ߟߊ߫ ߝߏ߫ ߡߊ߬ߞߏ߬ߛߊ.,
1575,ߒ߬ߓߊ߬ ߌ ߡߊ߰ߙߌ ߟߊ߫ ߡߌ߬ߘߊ߬ߟߌ ߦߋ߫ ߕߋ߲߬ ߠߋ߬ ߸ ߣߴߊ߬ ߞߊ߬ ߛߏ߫ ߕߐ߬ߢߍ߰ߟߊ ߟߎ߫ ߡߌ߬ߘߊ߫ ߞߊ߬ߣߌ߲߫ ، ߊ߬ ߟߊ߫ ߡߌ߬ߘߊ߬ߟߌ ߘߏ߲߬ ߘߌߡߌ߲ߣߍ߲߫ ߊ߬ ߜߍ߬ߟߍ߲߬ߡߊ߲߫.,
1576,ߖߊ߯ߕߋ߬ ߸ ߕߊ߰ߛߌ߬ ߞߏ߫ ߟߋ߬ ߢߌ߲߬ ߘߐ߫ ߟߊߞߌߙߊ߫ ߖߊ߲߰ߞߕߊ ߢߍߛߌߟߊ߲ߢߍߓߊ߮ ߦߋ߫ ߞߏߛߓߍ߫ ، ߏ߬ ߟߋ ߘߏ߲߬ ߦߋ߫ ߡߐ߱ ߟߎ߬ ߟߊߘߍ߬ ߟߏ߲ ߘߌ߫ ߸ ߏ߬ ߟߋ ߦߋ߫ ߛߙߋߦߊ ߟߏ߲ ߝߣߊ߫ ߘߌ߫.,
1577,ߊ߲ ߘߏ߲߬ ߕߍ߫ ( ߟߏ߲ ) ߏ߬ ߘߏ߲߰ߘߌ߬ ߟߊ߫ ߞߏ߫ ߜߘߍ߫ ߦߋ߫ ߝߏ߫ ߛߕߊ߫ ߦߙߌߞߊߣߍ߲.,
1578,ߟߏ߲ ߏ߬ ߓߊ߯ ߣߊ߬ ߸ ߣߌߡߊ߫ ߛߌ߫ ߕߍ߫ ߞߎߡߊ߫ ߸ ߣߌ߫ ߊߟߊ߫ ߡߊ߫ ߘߌ߬ߢߍ߬ ، ߞߎ߲߬ߠߊ߲߬ߜߏ߫ ߦߋ߫ ߡߐ߱ ߟߎ߬ ߘߐ߫ ߸ ߞߎ߲߬ߠߊ߲߬ߘߌ߫ ߝߣߊ߫ ߦߴߊ߬ߟߎ߬ ߘߐ߫.,
1579,ߒ߬ߓߊ߬ ߡߍ߲ ߠߎ߫ ߞߎ߲߬ߠߊ߲߬ߜߏ߬ߦߊ߬ߣߍ߲߫ ߸ ߏ߬ ߟߎ߬ ߥߊߕߐ߫ ߕߊ ߟߋ߬ ߘߐ߫ ߸ ߥߏߙߏ߲ߥߏߙߏ߲߫ ߞߊ߲ ߣߌ߫ ߛߌ߯ߛߌ߯ ߞߊ߲ ߦߴߊ߬ߟߎ߬ ߟߊ߫ ߦߋ߲߬ ߞߘߊߎ߫.,
1580,ߊ߬ߟߎ߫ ߘߏ߲߬ ߘߎߡߊߕߐ߫ ߦߋ߲߬ ߠߋ߬ ߸ ߝߊ߬ߣߌ߫ ߛߊ߲ ߠߎ߬ ߣߌ߫ ߘߎ߱ ߓߍ߫ ، ߝߏ߫ ߡߍ߲ ߓߴߌ ߡߊ߰ߙߌ ߘߌߦߊ߫ ߘߋ߬ ، ߌ ߡߊ߰ߙߌ ߘߏ߲߬ ߦߋ߫ ߖߘߍ߬ ߛߊ߬ߥߏ߬ ߞߍ߬ߟߊ ߟߋ߬ ߘߌ߫.,
1581,ߡߍ߲ ߠߎ߫ ߞߏ߬ߣߌ߲ ߞߎ߲߬ߠߊ߬ߘߌߦߊߣߍ߲߫ ߸ ߏ߬ ߟߎ߬ ߥߊߕߐ߫ ( ߡߍ߲ߘߌߦߊ ) ߣߊߞߐ ߟߋ߬ ߘߐ߫ ، ߊ߬ߟߎ߫ ߘߏ߲߬ ߘߎߡߊߕߐ߫ ߦߋ߲߬ ߠߋ߬ ߝߊ߬ߣߌ߫ ߛߊ߲ ߠߎ߬ ߣߌ߫ ߘߎ߱ ߓߍ߫ ، ߝߏ߫ ߡߍ߲ ߓߴߌ ߡߊ߰ߙߌ ߘߌߦߊ߫ ߘߋ߬ ، ߏ߬ ߦߋ߫ ߛߐߟߌ߫ ߟߋ߬ ߘߌ߫ ߡߍ߲ ߕߍ߫ ߓߟߏߕߍ߰ ߟߊ߫.,
1582,ߒ߬ߓߊ߬ ߌ ߞߊߣߊ߬ ߞߍ߫ ߛߌߞߊ߫ ߛߌ߫ ߘߐ߫ ߢߌ߲߬ ߠߎ߬ ߟߊ߫ ߓߊ߬ߕߏ߬ߕߊ ߟߎ߬ ߟߊ߫ ߞߏߢߊ ߘߐ߫ ߸ ߊ߬ߟߎ߬ ߕߍ߫ ߓߊ߬ߕߏ ߞߍ߫ ߟߊ߫ ߢߊ߫ ߜߘߍ߫ ߡߊ߬ ߝߏ߫ ߊ߬ߟߎ߫ ߝߊ߬ ߟߎ߫ ߕߍ߬ߘߍ߫ ߓߊ߬ߕߏ ߞߍ߫ ߟߊ߫ ߢߊ ߡߍ߲ ߞߘߐ߬ߡߊ߲߫ ، ߒ߬ߠߎ߫ ߘߏ߲߬ ߓߍߣߵߊ߬ߟߎ߫ ߣߌ߭ ߘߝߴߊ߬ߟߎ߬ ߦߋ߫ ߖߐ߫ ߸ ߝߏߦߌ߬ ߕߴߊ߬ ߖߊ߲߬.,
1583,ߖߊ߯ߕߋ߬ ߸ ߊ߲ ߞߊ߬ ߡߎߛߊ߫ ߛߐ߫ ߟߍߙߊ ߟߊ߫ ، ߊ߬ߟߎ߫ ߞߊ߬ ߢߐ߲߮ ߛߐ߬ߛߐ߫ ߏ߬ ߞߏߢߊ ߘߐ߫ ، ߓߊ߬ߙߌ߬ ߣߌ߫ ߞߎߡߊ߫ ߞߋߟߋ߲߫ ߞߐ߲߰ߣߍ߲ ߕߍ߫ ߞߊ߬ ߝߘߊ߫ ߌ ߡߊ߰ߙߌ ߟߊ߫ ߸ ߛߊ߫ ߞߕߌ ߓߘߊ߫ ߕߍ߰ ߊ߬ߟߎ߬ ߕߍ߫ ، ߊ߬ߟߎ߫ ߘߏ߲߬ ߦߋ߫ ߛߌߞߊ ߖߊ߯ߕߋ ߟߋ߬ ߘߐ߫ ߊ߬ ߞߏߢߊ ߘߐ߫ ߕߋ߲߬ ߛߌߞߊ߫.,
1584,ߊ߬ߟߎ߬ ߞߋߟߋ߲ߞߋߟߋ߲ߣߊ ߝߋ߲-ߋ-ߝߋ߲߫ ߸ ߌ ߡߊ߰ߙߌ ߘߴߏ߬ ߟߎ߬ ߗߋߥߊߟߌ ߟߎ߬ ( ߛߊ߬ߙߊ ) ߘߝߴߊ߬ߟߎ߬ ߦߋ߫ ߟߋ߬ ߘߍ߯ ، ߓߊߏ߬ ߊ߬ߟߎ߬ ߗߋߥߊߟߌ ߟߎ߫ ߞߟߊ߬ߡߊ߬ߓߊ߮ ߟߋ߬.,
1585,ߒ߬ߓߊ߬ ߌߟߋ ߌ ߕߋߟߋ߲߫ ߠߋ߬ ߸ ߦߏ߫ ߌ ߖߡߊ߬ߙߌ߬ ߘߊ߫ ߢߊ ߡߍ߲ ߸ ߌ ߣߌ߫ ߡߍ߲ ߓߍ߯ ߕߎ߬ߓߌ߬ ߘߴߌ ߝߍ߬ ، ߞߏ߬ߣߵߊߟߎ߫ ߞߊߣߵߊߟߎ߫ ߘߊ߲߬ߠߊߕߊ߬ߡߌ߲߫ ߘߋ߬ ߸ ߓߊ ߊߟߊ߫ ߢߊ߯ ߊߟߎ߫ ߗߋߥߊߟߌ ߟߎ߬ ߟߊ߫.,
1586,ߊߟߎ߫ ߞߊߣߊ߬ ߝߊ߲ߞߊ߲߫ ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߫ ߞߊ߲߬ ߘߋ߬ ߸ ߓߊ ߕߊ ߘߌ߫ ߡߊ߰ ߊߟߎ߫ ߟߴߏ߬ ߘߐ߫ ߟߋ߬ ߘߍ߯ ، ߣߌ߫ ߊߟߊ߫ ߘߏ߲߬ ߕߍ߫ ߸ ߢߌ߲߬ ߜߘߍ߫ ߟߎ߫ ߕߍ߫ ߊߟߎ߫ ߟߊ߫ ߸ ߊߟߎ߫ ߘߏ߲߬ ߕߍߣߊ߫ ߘߍ߬ߡߍ߲߬ ߠߴߏ߬ ߞߐ߫.,
