id,text,foot_notes
2825,Walaqad anzalna ilaykum ayatinmubayyinatin wamathalan mina allatheena khalaw minqablikum wamawAAithatan lilmuttaqeen,
2826,Allahu nooru assamawatiwal-ardi mathalu noorihi kamishkatin feehamisbahun almisbahu fee zujajatinazzujajatu kaannaha kawkabun durriyyunyooqadu min shajaratin mubarakatin zaytoonatin lasharqiyyatin wala gharbiyyatin yakadu zaytuhayudee-o walaw lam tamsas-hu narun noorun AAalanoorin yahdee Allahu linoorihi man yashao wayadribuAllahu al-amthala linnasi wallahubikulli shay-in AAaleem,
2827,Fee buyootin athina Allahu anturfaAAa wayuthkara feeha ismuhu yusabbihulahu feeha bilghuduwwi wal-asal,
2828,Rijalun la tulheehim tijaratunwala bayAAun AAan thikri Allahi wa-iqamiassalati wa-eeta-i azzakatiyakhafoona yawman tataqallabu feehi alquloobu wal-absar,
2829,Liyajziyahumu Allahu ahsana maAAamiloo wayazeedahum min fadlihi wallahuyarzuqu man yashao bighayri hisab,
2830,Wallatheena kafaroo aAAmaluhumkasarabin biqeeAAatin yahsabuhu aththam-anumaan hatta itha jaahu lamyajidhu shay-an wawajada Allaha AAindahu fawaffahu hisabahuwallahu sareeAAu alhisab,
2831,Aw kathulumatin fee bahrinlujjiyyin yaghshahu mawjun min fawqihi mawjun min fawqihisahabun thulumatun baAAduhafawqa baAAdin itha akhraja yadahu lam yakad yarahawaman lam yajAAali Allahu lahu nooran fama lahu minnoor,
2832,Alam tara anna Allaha yusabbihulahu man fee assamawati wal-ardiwattayru saffatin kullun qadAAalima salatahu watasbeehahu wallahuAAaleemun bima yafAAaloon,
2833,Walillahi mulku assamawatiwal-ardi wa-ila Allahi almaseer,
2834,Alam tara anna Allaha yuzjee sahabanthumma yu-allifu baynahu thumma yajAAaluhu rukaman fataraalwadqa yakhruju min khilalihi wayunazzilu mina assama-imin jibalin feeha min baradin fayuseebu bihiman yashao wayasrifuhu AAan man yashao yakadusana barqihi yathhabu bil-absar,
2835,Yuqallibu Allahu allayla wannaharainna fee thalika laAAibratan li-olee al-absar,
2836,Wallahu khalaqa kulla dabbatinmin ma-in faminhum man yamshee AAala batnihiwaminhum man yamshee AAala rijlayni waminhum man yamsheeAAala arbaAAin yakhluqu Allahu ma yashaoinna Allaha AAala kulli shay-in qadeer,
2837,Laqad anzalna ayatinmubayyinatin wallahu yahdee man yashaoila siratin mustaqeem,
2838,Wayaqooloona amanna billahiwabirrasooli waataAAna thumma yatawallafareequn minhum min baAAdi thalika wama ola-ikabilmu/mineen,
2839,Wa-itha duAAoo ila Allahiwarasoolihi liyahkuma baynahum itha fareequn minhummuAAridoon,
2840,Wa-in yakun lahumu alhaqqu ya/tooilayhi muthAAineen,
2841,Afee quloobihim maradun ami irtabooam yakhafoona an yaheefa Allahu AAalayhimwarasooluhu bal ola-ika humu aththalimoon,
2842,Innama kana qawla almu/mineenaitha duAAoo ila Allahi warasoolihi liyahkumabaynahum an yaqooloo samiAAna waataAAna waola-ikahumu almuflihoon,
2843,Waman yutiAAi Allahawarasoolahu wayakhsha Allaha wayattaqhi faola-ikahumu alfa-izoon,
2844,Waaqsamoo billahi jahda aymanihimla-in amartahum layakhrujunna qul la tuqsimoo taAAatunmaAAroofatun inna Allaha khabeerun bima taAAmaloon,
2845,Qul ateeAAoo Allaha waateeAAooarrasoola fa-in tawallaw fa-innama AAalayhi mahummila waAAalaykum ma hummiltum wa-in tuteeAAoohutahtadoo wama AAala arrasooli illaalbalaghu almubeen,
2846,WaAAada Allahu allatheena amanoominkum waAAamiloo assalihatilayastakhlifannahum fee al-ardi kama istakhlafaallatheena min qablihim walayumakkinanna lahum deenahumuallathee irtada lahum walayubaddilannahum minbaAAdi khawfihim amnan yaAAbudoonanee la yushrikoona beeshay-an waman kafara baAAda thalika faola-ika humualfasiqoon,
2847,Waaqeemoo assalata waatooazzakata waateeAAoo arrasoolalaAAallakum turhamoon,
2848,La tahsabanna allatheenakafaroo muAAjizeena fee al-ardi wama/wahumu annaruwalabi/sa almaseer,
2849,Ya ayyuha allatheena amanooliyasta/thinkumu allatheena malakat aymanukumwallatheena lam yablughoo alhuluma minkumthalatha marratin min qabli salatialfajri waheena tadaAAoona thiyabakum mina aththaheeratiwamin baAAdi salati alAAisha-i thalathuAAawratin lakum laysa AAalaykum wala AAalayhim junahunbaAAdahunna tawwafoona AAalaykum baAAdukumAAala baAAdin kathalika yubayyinu Allahulakumu al-ayati wallahu AAaleemun hakeem,
2850,Wa-itha balagha al-atfaluminkumu alhuluma falyasta/thinoo kama ista/thanaallatheena min qablihim kathalika yubayyinu Allahulakum ayatihi wallahu AAaleemun hakeem,
2851,WalqawaAAidu mina annisa-iallatee la yarjoona nikahan falaysaAAalayhinna junahun an yadaAAna thiyabahunnaghayra mutabarrijatin bizeenatin waan yastaAAfifna khayrunlahunna wallahu sameeAAun AAaleem,
2852,Laysa AAala al-aAAma harajunwala AAala al-aAAraji harajun walaAAala almareedi harajun wala AAalaanfusikum an ta/kuloo min buyootikum aw buyooti aba-ikumaw buyooti ommahatikum aw buyooti ikhwanikum awbuyooti akhawatikum aw buyooti aAAmamikum awbuyooti AAammatikum aw buyooti akhwalikum awbuyooti khalatikum aw ma malaktum mafatihahuaw sadeeqikum laysa AAalaykum junahun an ta/kuloojameeAAan aw ashtatan fa-itha dakhaltum buyootanfasallimoo AAala anfusikum tahiyyatan min AAindiAllahi mubarakatan tayyibatan kathalikayubayyinu Allahu lakumu al-ayati laAAallakumtaAAqiloon,
2853,Innama almu/minoona allatheenaamanoo billahi warasoolihi wa-itha kanoomaAAahu AAala amrin jamiAAin lam yathhaboo hattayasta/thinoohu inna allatheena yasta/thinoonakaola-ika allatheena yu/minoona billahiwarasoolihi fa-itha ista/thanooka libaAAdisha/nihim fa/than liman shi/ta minhum wastaghfirlahumu Allaha inna Allaha ghafoorun raheem,
2854,La tajAAaloo duAAaa arrasoolibaynakum kaduAAa-i baAAdikum baAAdan qadyaAAlamu Allahu allatheena yatasallaloona minkumliwathan falyahthari allatheena yukhalifoonaAAan amrihi an tuseebahum fitnatun aw yuseebahumAAathabun aleem,
2855,Ala inna lillahi ma feeassamawati wal-ardi qadyaAAlamu ma antum AAalayhi wayawma yurjaAAoona ilayhifayunabbi-ohum bima AAamiloo wallahubikulli shay-in AAaleem,
2856,Tabaraka allathee nazzalaalfurqana AAala AAabdihi liyakoona lilAAalameenanatheera,
2857,Allathee lahu mulku assamawatiwal-ardi walam yattakhith waladan walamyakun lahu shareekun fee almulki wakhalaqa kulla shay-infaqaddarahu taqdeera,
2858,Wattakhathoo min doonihi alihatanla yakhluqoona shay-an wahum yukhlaqoona walayamlikoona li-anfusihim darran wala nafAAan walayamlikoona mawtan wala hayatan walanushoora,
2859,Waqala allatheena kafaroo in hathailla ifkun iftarahu waaAAanahu AAalayhiqawmun akharoona faqad jaoo thulmanwazoora,
2860,Waqaloo asateeru al-awwaleenaiktatabaha fahiya tumla AAalayhi bukratan waaseela,
2861,Qul anzalahu allathee yaAAlamu assirrafee assamawati wal-ardiinnahu kana ghafooran raheema,
2862,Waqaloo mali hatha arrasooliya/kulu attaAAama wayamshee fee al-aswaqilawla onzila ilayhi malakun fayakoona maAAahu natheera,
2863,Aw yulqa ilayhi kanzun aw takoonu lahujannatun ya/kulu minha waqala aththalimoonain tattabiAAoona illa rajulan mashoora,
2864,Onthur kayfa daraboolaka al-amthala fadalloo fala yastateeAAoonasabeela,
2865,Tabaraka allathee in shaajaAAala laka khayran min thalika jannatin tajreemin tahtiha al-anharu wayajAAal laka qusoora,
2866,Bal kaththaboo bissaAAatiwaaAAtadna liman kaththaba bissaAAatisaAAeera,
2867,Itha raat-hum min makaninbaAAeedin samiAAoo laha taghayyuthanwazafeera,
2868,Wa-itha olqoo minha makanandayyiqan muqarraneena daAAaw hunalika thuboora,
2869,La tadAAoo alyawma thubooran wahidanwadAAoo thubooran katheera,
2870,Qul athalika khayrun am jannatualkhuldi allatee wuAAida almuttaqoona kanat lahum jazaanwamaseera,
2871,Lahum feeha ma yashaoonakhalideena kana AAala rabbika waAAdanmas-oola,
2872,Wayawma yahshuruhum wamayaAAbudoona min dooni Allahi fayaqoolu aantum adlaltumAAibadee haola-i am hum dalloo assabeel,
2873,Qaloo subhanaka ma kanayanbaghee lana an nattakhitha min doonika min awliyaawalakin mattaAAtahum waabaahum hattanasoo aththikra wakanoo qawman boora,
2874,Faqad kaththabookum bimataqooloona fama tastateeAAoona sarfan walanasran waman yathlim minkum nuthiqhuAAathaban kabeera,
2875,Wama arsalna qablaka minaalmursaleena illa innahum laya/kuloona attaAAamawayamshoona fee al-aswaqi wajaAAalna baAAdakumlibaAAdin fitnatan atasbiroona wakanarabbuka baseera,
2876,Waqala allatheena layarjoona liqaana lawla onzila AAalaynaalmala-ikatu aw nara rabbana laqadiistakbaroo fee anfusihim waAAataw AAutuwwan kabeera,
2877,Yawma yarawna almala-ikata labushra yawma-ithin lilmujrimeena wayaqooloona hijranmahjoora,
2878,Waqadimna ila maAAamiloo min AAamalin fajaAAalnahu habaan manthoora,
2879,As-habu aljannati yawma-ithinkhayrun mustaqarran waahsanu maqeela,
2880,Wayawma tashaqqaqu assamao bilghamamiwanuzzila almala-ikatu tanzeela,
2881,Almulku yawma-ithin alhaqqu lirrahmaniwakana yawman AAala alkafireena AAaseera,
2882,Wayawma yaAAaddu aththalimuAAala yadayhi yaqoolu ya laytanee ittakhathtumaAAa arrasooli sabeela,
2883,Ya waylata laytanee lamattakhith fulanan khaleela,
2884,Laqad adallanee AAani aththikribaAAda ith jaanee wakana ashshaytanulil-insani khathoola,
2885,Waqala arrasoolu yarabbi inna qawmee ittakhathoo hatha alqur-anamahjoora,
2886,Wakathalika jaAAalna likullinabiyyin AAaduwwan mina almujrimeena wakafa birabbika hadiyanwanaseera,
2887,Waqala allatheena kafaroo lawlanuzzila AAalayhi alqur-anu jumlatan wahidatan kathalikalinuthabbita bihi fu-adaka warattalnahu tarteela,
2888,Wala ya/toonaka bimathalin illaji/naka bilhaqqi waahsana tafseera,
2889,Allatheena yuhsharoona AAalawujoohihim ila jahannama ola-ika sharrun makananwaadallu sabeela,
2890,Walaqad atayna moosaalkitaba wajaAAalna maAAahu akhahu haroonawazeera,
2891,Faqulna ithhaba ilaalqawmi allatheena kaththaboo bi-ayatinafadammarnahum tadmeera,
2892,Waqawma noohin lamma kaththabooarrusula aghraqnahum wajaAAalnahum linnasiayatan waaAAtadna liththalimeenaAAathaban aleema,
2893,WaAAadan wathamooda waas-habaarrassi waquroonan bayna thalika katheera,
2894,Wakullan darabna lahu al-amthalawakullan tabbarna tatbeera,
2895,Walaqad ataw AAala alqaryati allateeomtirat matara assaw-i afalam yakoonooyarawnaha bal kanoo la yarjoona nushoora,
2896,Wa-itha raawka in yattakhithoonakailla huzuwan ahatha allathee baAAatha Allahurasoola,
2897,In kada layudillunaAAan alihatina lawla an sabarnaAAalayha wasawfa yaAAlamoona heena yarawna alAAathabaman adallu sabeela,
2898,Araayta mani ittakhatha ilahahuhawahu afaanta takoonu AAalayhi wakeela,
2899,Am tahsabu anna aktharahumyasmaAAoona aw yaAAqiloona in hum illa kal-anAAamibal hum adallu sabeela,
2900,Alam tara ila rabbika kayfa madda aththillawalaw shaa lajaAAalahu sakinan thumma jaAAalnaashshamsa AAalayhi daleela,
2901,Thumma qabadnahu ilaynaqabdan yaseera,
2902,Wahuwa allathee jaAAala lakumuallayla libasan wannawma subatan wajaAAalaannahara nushoora,
2903,Wahuwa allathee arsala arriyahabushran bayna yaday rahmatihi waanzalna mina assama-imaan tahoora,
2904,Linuhyiya bihi baldatan maytanwanusqiyahu mimma khalaqna anAAaman waanasiyyakatheera,
2905,Walaqad sarrafnahu baynahumliyaththakkaroo faaba aktharu annasiilla kufoora,
2906,Walaw shi/na labaAAathna feekulli qaryatin natheera,
2907,Fala tutiAAi alkafireenawajahidhum bihi jihadan kabeera,
2908,Wahuwa allathee maraja albahraynihatha AAathbun furatun wahatha milhunojajun wajaAAala baynahuma barzakhan wahijranmahjoora,
2909,Wahuwa allathee khalaqa mina alma-ibasharan fajaAAalahu nasaban wasihran wakanarabbuka qadeera,
2910,WayaAAbudoona min dooni Allahi mala yanfaAAuhum wala yadurruhum wakanaalkafiru AAala rabbihi thaheera,
2911,Wama arsalnaka illamubashshiran wanatheera,
2912,Qul ma as-alukum AAalayhi min ajrinilla man shaa an yattakhitha ilarabbihi sabeela,
2913,Watawakkal AAala alhayyi allatheela yamootu wasabbih bihamdihi wakafabihi bithunoobi AAibadihi khabeera,
2914,Allathee khalaqa assamawatiwal-arda wama baynahuma fee sittatiayyamin thumma istawa AAala alAAarshi arrahmanufas-al bihi khabeera,
2915,Wa-itha qeela lahumu osjudoo lirrahmaniqaloo wama arrahmanu anasjudulima ta/muruna wazadahum nufoora,
2916,Tabaraka allathee jaAAala feeassama-i buroojan wajaAAala feeha sirajanwaqamaran muneera,
2917,Wahuwa allathee jaAAala allayla wannaharakhilfatan liman arada an yaththakkara aw aradashukoora,
2918,WaAAibadu arrahmaniallatheena yamshoona AAala al-ardi hawnanwa-itha khatabahumu aljahiloona qaloosalama,
2919,Wallatheena yabeetoonalirabbihim sujjadan waqiyama,
2920,Wallatheena yaqooloona rabbanaisrif AAanna AAathaba jahannama inna AAathabahakana gharama,
2921,Innaha saat mustaqarran wamuqama,
2922,Wallatheena ithaanfaqoo lam yusrifoo walam yaqturoo wakana bayna thalikaqawama,
2923,Wallatheena layadAAoona maAAa Allahi ilahan akharawala yaqtuloona annafsa allatee harrama Allahuilla bilhaqqi wala yaznoona wamanyafAAal thalika yalqa athama,
2924,YudaAAaf lahu alAAathabu yawmaalqiyamati wayakhlud feehi muhana,
2925,Illa man taba waamanawaAAamila AAamalan salihan faola-ikayubaddilu Allahu sayyi-atihim hasanatinwakana Allahu ghafooran raheema,
2926,Waman taba waAAamila salihanfa-innahu yatoobu ila Allahi mataba,
2927,Wallatheena layashhadoona azzoora wa-itha marroo billaghwimarroo kirama,
2928,Wallatheena itha thukkiroobi-ayati rabbihim lam yakhirroo AAalayha summanwaAAumyana,
2929,Wallatheena yaqooloona rabbanahab lana min azwajina wathurriyyatinaqurrata aAAyunin wajAAalna lilmuttaqeena imama,
2930,Ola-ika yujzawna alghurfata bimasabaroo wayulaqqawna feeha tahiyyatan wasalama,
2931,Khalideena feeha hasunatmustaqarran wamuqama,
2932,Qul ma yaAAbao bikum rabbee lawladuAAaokum faqad kaththabtum fasawfa yakoonu lizama,
2933,Ta-seen-meem,
2934,Tilka ayatu alkitabialmubeen,
2935,LaAAallaka bakhiAAun nafsaka allayakoonoo mu/mineen,
2936,In nasha/ nunazzil AAalayhim mina assama-iayatan fathallat aAAnaquhum lahakhadiAAeen,
2937,Wama ya/teehim min thikrin minaarrahmani muhdathin illa kanooAAanhu muAArideen,
2938,Faqad kaththaboo fasaya/teehim anbaoma kanoo bihi yastahzi-oon,
2939,Awa lam yaraw ila al-ardi kamanbatna feeha min kulli zawjin kareem,
2940,Inna fee thalika laayatan wamakana aktharuhum mu/mineen,
2941,Wa-inna rabbaka lahuwa alAAazeezu arraheem,
2942,Wa-ith nada rabbukamoosa ani i/ti alqawma aththalimeen,
2943,Qawma firAAawna ala yattaqoon,
2944,Qala rabbi innee akhafu anyukaththiboon,
2945,Wayadeequ sadree walayantaliqu lisanee faarsil ila haroon,
2946,Walahum AAalayya thanbun faakhafuan yaqtuloon,
2947,Qala kalla fathhababi-ayatina inna maAAakum mustamiAAoon,
2948,Fa/tiya firAAawna faqoola innarasoolu rabbi alAAalameen,
2949,An arsil maAAana banee isra-eel,
2950,Qala alam nurabbika feenawaleedan walabithta feena min AAumurika sineen,
2951,WafaAAalta faAAlataka allatee faAAaltawaanta mina alkafireen,
2952,Qala faAAaltuha ithanwaana mina addalleen,
2953,Fafarartu minkum lamma khiftukumfawahaba lee rabbee hukman wajaAAalanee mina almursaleen,
2954,Watilka niAAmatun tamunnuha AAalayyaan AAabbadta banee isra-eel,
2955,Qala firAAawnu wama rabbu alAAalameen,
2956,Qala rabbu assamawatiwal-ardi wama baynahuma in kuntummooqineen,
2957,Qala liman hawlahu alatastamiAAoon,
2958,Qala rabbukum warabbu aba-ikumual-awwaleen,
2959,Qala inna rasoolakumu allatheeorsila ilaykum lamajnoon,
2960,Qala rabbu almashriqi walmaghribiwama baynahuma in kuntum taAAqiloon,
2961,Qala la-ini ittakhathta ilahanghayree laajAAalannaka mina almasjooneen,
2962,Qala awa law ji/tuka bishay-in mubeen,
2963,Qala fa/ti bihi in kunta mina assadiqeen,
2964,Faalqa AAasahu fa-ithahiya thuAAbanun mubeen,
2965,WanazaAAa yadahu fa-itha hiya baydaolinnathireen,
2966,Qala lilmala-i hawlahu inna hathalasahirun AAaleem,
2967,Yureedu an yukhrijakum min ardikumbisihrihi famatha ta/muroon,
2968,Qaloo arjih waakhahu wabAAathfee almada-ini hashireen,
2969,Ya/tooka bikulli sahharin AAaleem,
2970,FajumiAAa assaharatu limeeqatiyawmin maAAloom,
2971,Waqeela linnasi hal antummujtamiAAoon,
2972,LaAAallana nattabiAAu assaharatain kanoo humu alghalibeen,
2973,Falamma jaa assaharatuqaloo lifirAAawna a-inna lana laajran in kunnanahnu alghalibeen,
2974,Qala naAAam wa-innakum ithanlamina almuqarrabeen,
2975,Qala lahum moosa alqoo maantum mulqoon,
2976,Faalqaw hibalahum waAAisiyyahumwaqaloo biAAizzati firAAawna inna lanahnualghaliboon,
2977,Faalqa moosa AAasahufa-itha hiya talqafu ma ya/fikoon,
2978,Faolqiya assaharatu sajideen,
2979,Qaloo amanna birabbialAAalameen,
2980,Rabbi moosa waharoon,
2981,Qala amantum lahu qabla an athanalakum innahu lakabeerukumu allathee AAallamakumu assihrafalasawfa taAAlamoona laoqattiAAanna aydiyakum waarjulakummin khilafin walaosallibannakum ajmaAAeen,
2982,Qaloo la dayra innaila rabbina munqaliboon,
2983,Inna natmaAAu an yaghfira lanarabbuna khatayana an kunnaawwala almu/mineen,
2984,Waawhayna ila moosaan asri biAAibadee innakum muttabaAAoon,
2985,Faarsala firAAawnu fee almada-ini hashireen,
2986,Inna haola-i lashirthimatunqaleeloon,
2987,Wa-innahum lana lagha-ithoon,
2988,Wa-inna lajameeAAun hathiroon,
2989,Faakhrajnahum min jannatinwaAAuyoon,
2990,Wakunoozin wamaqamin kareem,
2991,Kathalika waawrathnahabanee isra-eel,
2992,FaatbaAAoohum mushriqeen,
2993,Falamma taraa aljamAAaniqala as-habu moosa innalamudrakoon,
2994,Qala kalla inna maAAiya rabbeesayahdeen,
2995,Faawhayna ila moosaani idrib biAAasaka albahra fanfalaqafakana kullu firqin kattawdi alAAatheem,
2996,Waazlafna thamma al-akhareen,
2997,Waanjayna moosa waman maAAahuajmaAAeen,
2998,Thumma aghraqna al-akhareen,
2999,Inna fee thalika laayatan wamakana aktharuhum mu/mineen,
3000,Wa-inna rabbaka lahuwa alAAazeezu arraheem,
3001,Watlu AAalayhim nabaa ibraheem,
3002,Ith qala li-abeehi waqawmihi mataAAbudoon,
3003,Qaloo naAAbudu asnamanfanathallu laha AAakifeen,
3004,Qala hal yasmaAAoonakum ithtadAAoon,
3005,Aw yanfaAAoonakum aw yadurroon,
3006,Qaloo bal wajadna abaanakathalika yafAAaloon,
3007,Qala afaraaytum ma kuntumtaAAbudoon,
3008,Antum waabaokumu al-aqdamoon,
3009,Fa-innahum AAaduwwun lee illa rabbaalAAalameen,
3010,Allathee khalaqanee fahuwa yahdeen,
3011,Wallathee huwa yutAAimuneewayasqeen,
3012,Wa-itha maridtu fahuwayashfeen,
3013,Wallathee yumeetunee thummayuhyeen,
3014,Wallathee atmaAAu anyaghfira lee khatee-atee yawma addeen,
3015,Rabbi hab lee hukman waalhiqneebissaliheen,
3016,WajAAal lee lisana sidqinfee al-akhireen,
3017,WajAAalnee min warathati jannati annaAAeem,
3018,Waghfir li-abee innahu kanamina addalleen,
3019,Wala tukhzinee yawma yubAAathoon,
3020,Yawma la yanfaAAu malun walabanoon,
3021,Illa man ata Allahabiqalbin saleem,
3022,Waozlifati aljannatu lilmuttaqeen,
3023,Waburrizati aljaheemu lilghaween,
3024,Waqeela lahum ayna ma kuntumtaAAbudoon,
3025,Min dooni Allahi hal yansuroonakumaw yantasiroon,
3026,Fakubkiboo feeha hum walghawoon,
3027,Wajunoodu ibleesa ajmaAAoon,
3028,Qaloo wahum feeha yakhtasimoon,
3029,Tallahi in kunna lafeedalalin mubeen,
3030,Ith nusawweekum birabbi alAAalameen,
3031,Wama adallana illaalmujrimoon,
3032,Fama lana min shafiAAeen,
3033,Wala sadeeqin hameem,
3034,Falaw anna lana karratan fanakoonamina almu/mineen,
3035,Inna fee thalika laayatan wamakana aktharuhum mu/mineen,
3036,Wa-inna rabbaka lahuwa alAAazeezu arraheem,
3037,Kaththabat qawmu noohinalmursaleen,
3038,Ith qala lahum akhoohum noohunala tattaqoon,
3039,Innee lakum rasoolun ameen,
3040,Fattaqoo Allaha waateeAAoon,
3041,Wama as-alukum AAalayhi min ajrin inajriya illa AAala rabbi alAAalameen,
3042,Fattaqoo Allaha waateeAAoon,
3043,Qaloo anu/minu laka wattabaAAakaal-arthaloon,
3044,Qala wama AAilmee bimakanoo yaAAmaloon,
3045,In hisabuhum illa AAalarabbee law tashAAuroon,
3046,Wama ana bitaridialmu/mineen,
3047,In ana illa natheerunmubeen,
3048,Qaloo la-in lam tantahi yanoohu latakoonanna mina almarjoomeen,
3049,Qala rabbi inna qawmee kaththaboon,
3050,Faftah baynee wabaynahum fathanwanajjinee waman maAAiya mina almu/mineen,
3051,Faanjaynahu waman maAAahu feealfulki almashhoon,
3052,Thumma aghraqna baAAdu albaqeen,
3053,Inna fee thalika laayatan wamakana aktharuhum mu/mineen,
3054,Wa-inna rabbaka lahuwa alAAazeezu arraheem,
3055,Kaththabat AAadun almursaleen,
3056,Ith qala lahum akhoohumhoodun ala tattaqoon,
3057,Innee lakum rasoolun ameen,
3058,Fattaqoo Allaha waateeAAoon,
3059,Wama as-alukum AAalayhi min ajrin inajriya illa AAala rabbi alAAalameen,
3060,Atabnoona bikulli reeAAin ayatantaAAbathoon,
3061,Watattakhithoona masaniAAalaAAallakum takhludoon,
3062,Wa-itha batashtum batashtumjabbareen,
3063,Fattaqoo Allaha waateeAAoon,
3064,Wattaqoo allathee amaddakumbima taAAlamoon,
